ymd,humidity,max wind speed,snowfall,temp
2006-01-01,74.0,9.0,0.0,37.0
2006-01-02,71.0,18.0,0.0,44.0
2006-01-03,84.0,28.0,0.0,37.0
2006-01-04,72.0,15.0,0.0,34.0
2006-01-05,71.0,15.0,0.0,44.0
2006-01-06,60.0,17.0,0.0,37.0
2006-01-07,51.0,15.0,0.0,30.0
2006-01-08,56.0,13.0,0.0,40.0
2006-01-09,60.0,15.0,0.0,52.0
2006-01-10,52.0,10.0,0.0,45.0
2006-01-11,79.0,14.0,0.0,47.0
2006-01-12,63.0,15.0,0.0,51.0
2006-01-13,81.0,12.0,0.0,49.0
2006-01-14,91.0,18.0,,44.0
2006-01-15,62.0,31.0,2.0,24.0
2006-01-16,44.0,16.0,0.0,24.0
2006-01-17,59.0,14.0,0.0,35.0
2006-01-18,69.0,28.0,0.0,47.0
2006-01-19,47.0,17.0,0.0,41.0
2006-01-20,49.0,16.0,0.0,52.0
2006-01-21,53.0,26.0,0.0,51.0
2006-01-22,40.0,15.0,0.0,38.0
2006-01-23,76.0,14.0,,38.0
2006-01-24,54.0,14.0,0.0,41.0
2006-01-25,65.0,22.0,0.0,38.0
2006-01-26,47.0,21.0,0.0,31.0
2006-01-27,40.0,16.0,0.0,34.0
2006-01-28,33.0,13.0,0.0,48.0
2006-01-29,66.0,13.0,0.0,49.0
2006-01-30,70.0,20.0,0.0,53.0
2006-01-31,81.0,24.0,0.0,41.0
2006-02-01,55.0,18.0,0.0,39.0
2006-02-02,66.0,17.0,0.0,45.0
2006-02-03,75.0,18.0,0.0,54.0
2006-02-04,78.0,21.0,0.0,48.0
2006-02-05,69.0,18.0,0.0,46.0
2006-02-06,46.0,23.0,0.0,37.0
2006-02-07,45.0,16.0,0.0,37.0
2006-02-08,48.0,14.0,0.0,32.0
2006-02-09,41.0,14.0,0.0,30.0
2006-02-10,50.0,17.0,0.0,32.0
2006-02-11,67.0,25.0,2.8,32.0
2006-02-12,76.0,25.0,24.1,26.0
2006-02-13,57.0,14.0,0.0,28.0
2006-02-14,56.0,16.0,0.0,35.0
2006-02-15,47.0,13.0,0.0,46.0
2006-02-16,56.0,14.0,0.0,50.0
2006-02-17,52.0,28.0,0.0,45.0
2006-02-18,53.0,23.0,,25.0
2006-02-19,38.0,15.0,0.0,23.0
2006-02-20,37.0,13.0,0.0,29.0
2006-02-21,42.0,17.0,0.0,36.0
2006-02-22,58.0,14.0,0.0,39.0
2006-02-23,67.0,16.0,0.0,43.0
2006-02-24,42.0,29.0,0.0,35.0
2006-02-25,38.0,25.0,0.0,39.0
2006-02-26,43.0,25.0,0.0,24.0
2006-02-27,37.0,16.0,0.0,23.0
2006-02-28,50.0,16.0,,28.0
2006-03-01,33.0,18.0,0.0,34.0
2006-03-02,65.0,15.0,1.3,32.0
2006-03-03,52.0,24.0,0.0,28.0
2006-03-04,49.0,21.0,0.0,32.0
2006-03-05,36.0,22.0,0.0,38.0
2006-03-06,43.0,14.0,0.0,37.0
2006-03-07,40.0,12.0,0.0,37.0
2006-03-08,38.0,13.0,0.0,39.0
2006-03-09,63.0,21.0,0.0,46.0
2006-03-10,59.0,24.0,0.0,61.0
2006-03-11,41.0,14.0,0.0,55.0
2006-03-12,75.0,13.0,0.0,52.0
2006-03-13,84.0,14.0,0.0,56.0
2006-03-14,62.0,24.0,0.0,51.0
2006-03-15,38.0,23.0,0.0,40.0
2006-03-16,38.0,14.0,0.0,41.0
2006-03-17,37.0,15.0,0.0,39.0
2006-03-18,35.0,15.0,0.0,34.0
2006-03-19,45.0,15.0,0.0,36.0
2006-03-20,44.0,13.0,0.0,34.0
2006-03-21,38.0,13.0,0.0,34.0
2006-03-22,46.0,17.0,0.0,37.0
2006-03-23,43.0,13.0,0.0,44.0
2006-03-24,57.0,15.0,0.0,46.0
2006-03-25,61.0,17.0,0.0,43.0
2006-03-26,61.0,13.0,0.0,44.0
2006-03-27,36.0,10.0,0.0,47.0
2006-03-28,41.0,10.0,0.0,49.0
2006-03-29,41.0,12.0,0.0,52.0
2006-03-30,37.0,14.0,0.0,56.0
2006-03-31,42.0,12.0,0.0,60.0
2006-04-01,57.0,15.0,0.0,63.0
2006-04-02,35.0,12.0,0.0,56.0
2006-04-03,67.0,13.0,0.0,52.0
2006-04-04,71.0,20.0,0.0,48.0
2006-04-05,66.0,21.0,0.0,40.0
2006-04-06,48.0,14.0,0.0,46.0
2006-04-07,64.0,12.0,0.0,55.0
2006-04-08,77.0,15.0,0.0,49.0
2006-04-09,39.0,14.0,0.0,47.0
2006-04-10,39.0,13.0,0.0,52.0
2006-04-11,45.0,13.0,0.0,56.0
2006-04-12,52.0,17.0,0.0,56.0
2006-04-13,52.0,13.0,0.0,66.0
2006-04-14,74.0,10.0,0.0,60.0
2006-04-15,76.0,13.0,0.0,66.0
2006-04-16,39.0,15.0,0.0,58.0
2006-04-17,44.0,16.0,0.0,54.0
2006-04-18,46.0,12.0,0.0,60.0
2006-04-19,41.0,13.0,0.0,62.0
2006-04-20,27.0,10.0,0.0,70.0
2006-04-21,58.0,17.0,0.0,54.0
2006-04-22,79.0,17.0,0.0,44.0
2006-04-23,94.0,16.0,0.0,53.0
2006-04-24,86.0,13.0,0.0,54.0
2006-04-25,52.0,10.0,0.0,60.0
2006-04-26,46.0,12.0,0.0,49.0
2006-04-27,37.0,8.0,0.0,60.0
2006-04-28,40.0,16.0,0.0,56.0
2006-04-29,42.0,15.0,0.0,55.0
2006-04-30,42.0,8.0,0.0,57.0
2006-05-01,27.0,21.0,0.0,61.0
2006-05-02,49.0,13.0,0.0,60.0
2006-05-03,73.0,13.0,0.0,61.0
2006-05-04,62.0,9.0,0.0,66.0
2006-05-05,39.0,9.0,0.0,72.0
2006-05-06,39.0,12.0,0.0,65.0
2006-05-07,44.0,10.0,0.0,56.0
2006-05-08,44.0,14.0,0.0,58.0
2006-05-09,41.0,14.0,0.0,58.0
2006-05-10,70.0,10.0,0.0,60.0
2006-05-11,84.0,12.0,0.0,58.0
2006-05-12,89.0,14.0,0.0,64.0
2006-05-13,82.0,17.0,0.0,62.0
2006-05-14,77.0,13.0,0.0,56.0
2006-05-15,89.0,21.0,0.0,56.0
2006-05-16,89.0,14.0,0.0,58.0
2006-05-17,62.0,13.0,0.0,62.0
2006-05-18,71.0,12.0,,65.0
2006-05-19,87.0,16.0,0.0,55.0
2006-05-20,57.0,12.0,0.0,60.0
2006-05-21,52.0,15.0,0.0,60.0
2006-05-22,49.0,13.0,0.0,56.0
2006-05-23,46.0,15.0,0.0,56.0
2006-05-24,40.0,10.0,0.0,63.0
2006-05-25,45.0,10.0,0.0,66.0
2006-05-26,81.0,7.0,0.0,66.0
2006-05-27,79.0,10.0,0.0,72.0
2006-05-28,63.0,12.0,0.0,74.0
2006-05-29,66.0,7.0,0.0,76.0
2006-05-30,67.0,10.0,0.0,78.0
2006-05-31,77.0,9.0,0.0,68.0
2006-06-01,82.0,9.0,0.0,74.0
2006-06-02,87.0,14.0,0.0,74.0
2006-06-03,93.0,14.0,0.0,62.0
2006-06-04,74.0,10.0,0.0,62.0
2006-06-05,73.0,8.0,0.0,65.0
2006-06-06,74.0,14.0,0.0,64.0
2006-06-07,90.0,13.0,0.0,60.0
2006-06-08,87.0,8.0,0.0,60.0
2006-06-09,71.0,9.0,0.0,66.0
2006-06-10,59.0,16.0,0.0,60.0
2006-06-11,53.0,13.0,0.0,61.0
2006-06-12,63.0,8.0,0.0,65.0
2006-06-13,58.0,8.0,0.0,72.0
2006-06-14,69.0,9.0,0.0,72.0
2006-06-15,51.0,12.0,0.0,72.0
2006-06-16,39.0,9.0,0.0,74.0
2006-06-17,47.0,9.0,0.0,76.0
2006-06-18,53.0,10.0,0.0,81.0
2006-06-19,60.0,16.0,0.0,80.0
2006-06-20,62.0,13.0,0.0,77.0
2006-06-21,52.0,8.0,0.0,76.0
2006-06-22,64.0,8.0,0.0,78.0
2006-06-23,66.0,8.0,0.0,78.0
2006-06-24,94.0,7.0,0.0,71.0
2006-06-25,90.0,10.0,0.0,71.0
2006-06-26,90.0,10.0,0.0,72.0
2006-06-27,85.0,16.0,0.0,74.0
2006-06-28,86.0,14.0,0.0,76.0
2006-06-29,84.0,16.0,0.0,74.0
2006-06-30,69.0,17.0,0.0,71.0
2006-07-01,57.0,12.0,0.0,73.0
2006-07-02,66.0,10.0,0.0,79.0
2006-07-03,64.0,8.0,0.0,80.0
2006-07-04,64.0,12.0,0.0,82.0
2006-07-05,85.0,8.0,0.0,74.0
2006-07-06,77.0,16.0,0.0,68.0
2006-07-07,55.0,8.0,0.0,72.0
2006-07-08,58.0,8.0,0.0,76.0
2006-07-09,59.0,10.0,0.0,76.0
2006-07-10,66.0,9.0,0.0,75.0
2006-07-11,65.0,10.0,0.0,80.0
2006-07-12,86.0,17.0,0.0,76.0
2006-07-13,79.0,10.0,0.0,78.0
2006-07-14,68.0,9.0,0.0,76.0
2006-07-15,70.0,7.0,0.0,77.0
2006-07-16,56.0,13.0,0.0,82.0
2006-07-17,53.0,8.0,0.0,86.0
2006-07-18,63.0,15.0,0.0,82.0
2006-07-19,76.0,10.0,0.0,78.0
2006-07-20,75.0,15.0,0.0,76.0
2006-07-21,89.0,15.0,0.0,76.0
2006-07-22,90.0,13.0,0.0,76.0
2006-07-23,77.0,12.0,0.0,72.0
2006-07-24,65.0,10.0,0.0,75.0
2006-07-25,69.0,12.0,0.0,76.0
2006-07-26,72.0,9.0,0.0,77.0
2006-07-27,73.0,13.0,0.0,81.0
2006-07-28,76.0,20.0,0.0,82.0
2006-07-29,65.0,13.0,0.0,82.0
2006-07-30,58.0,12.0,0.0,83.0
2006-07-31,61.0,10.0,0.0,82.0
2006-08-01,64.0,13.0,0.0,87.0
2006-08-02,60.0,13.0,0.0,90.0
2006-08-03,56.0,17.0,0.0,87.0
2006-08-04,64.0,14.0,0.0,83.0
2006-08-05,46.0,13.0,0.0,81.0
2006-08-06,62.0,15.0,0.0,78.0
2006-08-07,67.0,15.0,0.0,81.0
2006-08-08,53.0,13.0,0.0,80.0
2006-08-09,50.0,17.0,0.0,76.0
2006-08-10,74.0,31.0,0.0,76.0
2006-08-11,60.0,15.0,0.0,72.0
2006-08-12,49.0,12.0,0.0,70.0
2006-08-13,48.0,13.0,0.0,70.0
2006-08-14,53.0,14.0,0.0,76.0
2006-08-15,70.0,14.0,0.0,75.0
2006-08-16,58.0,10.0,0.0,76.0
2006-08-17,54.0,12.0,0.0,78.0
2006-08-18,63.0,10.0,0.0,76.0
2006-08-19,75.0,12.0,0.0,76.0
2006-08-20,66.0,10.0,0.0,80.0
2006-08-21,47.0,10.0,0.0,78.0
2006-08-22,52.0,7.0,0.0,78.0
2006-08-23,48.0,10.0,0.0,78.0
2006-08-24,66.0,6.0,0.0,75.0
2006-08-25,86.0,7.0,0.0,71.0
2006-08-26,81.0,6.0,0.0,66.0
2006-08-27,81.0,5.0,0.0,68.0
2006-08-28,90.0,4.0,0.0,74.0
2006-08-29,89.0,6.0,0.0,68.0
2006-08-30,84.0,8.0,0.0,68.0
2006-08-31,67.0,10.0,0.0,67.0
2006-09-01,74.0,10.0,0.0,64.0
2006-09-02,86.0,5.0,0.0,63.0
2006-09-03,75.0,6.0,0.0,69.0
2006-09-04,67.0,10.0,0.0,68.0
2006-09-05,85.0,4.0,0.0,65.0
2006-09-06,79.0,6.0,0.0,68.0
2006-09-07,68.0,10.0,0.0,71.0
2006-09-08,63.0,9.0,0.0,74.0
2006-09-09,59.0,8.0,0.0,75.0
2006-09-10,65.0,10.0,0.0,68.0
2006-09-11,56.0,10.0,0.0,63.0
2006-09-12,49.0,10.0,0.0,61.0
2006-09-13,68.0,10.0,0.0,62.0
2006-09-14,86.0,5.0,0.0,66.0
2006-09-15,94.0,4.0,0.0,66.0
2006-09-16,75.0,10.0,0.0,71.0
2006-09-17,74.0,10.0,0.0,72.0
2006-09-18,73.0,10.0,0.0,74.0
2006-09-19,72.0,8.0,0.0,74.0
2006-09-20,62.0,17.0,0.0,65.0
2006-09-21,56.0,12.0,0.0,60.0
2006-09-22,64.0,12.0,0.0,61.0
2006-09-23,80.0,12.0,0.0,69.0
2006-09-24,74.0,16.0,0.0,73.0
2006-09-25,56.0,14.0,0.0,67.0
2006-09-26,48.0,12.0,0.0,65.0
2006-09-27,72.0,8.0,0.0,65.0
2006-09-28,65.0,13.0,0.0,69.0
2006-09-29,70.0,15.0,0.0,60.0
2006-09-30,63.0,12.0,0.0,58.0
2006-10-01,76.0,12.0,0.0,62.0
2006-10-02,64.0,12.0,0.0,61.0
2006-10-03,61.0,12.0,0.0,68.0
2006-10-04,69.0,13.0,0.0,71.0
2006-10-05,70.0,16.0,0.0,59.0
2006-10-06,59.0,18.0,0.0,55.0
2006-10-07,66.0,17.0,0.0,57.0
2006-10-08,64.0,6.0,0.0,61.0
2006-10-09,66.0,8.0,0.0,67.0
2006-10-10,63.0,12.0,0.0,67.0
2006-10-11,83.0,16.0,0.0,61.0
2006-10-12,63.0,18.0,0.0,59.0
2006-10-13,45.0,14.0,0.0,48.0
2006-10-14,47.0,16.0,0.0,51.0
2006-10-15,49.0,14.0,0.0,50.0
2006-10-16,55.0,10.0,0.0,52.0
2006-10-17,79.0,14.0,0.0,58.0
2006-10-18,80.0,10.0,0.0,67.0
2006-10-19,77.0,10.0,0.0,63.0
2006-10-20,74.0,22.0,0.0,57.0
2006-10-21,56.0,17.0,0.0,51.0
2006-10-22,69.0,12.0,0.0,53.0
2006-10-23,59.0,16.0,0.0,50.0
2006-10-24,53.0,15.0,0.0,47.0
2006-10-25,54.0,18.0,0.0,49.0
2006-10-26,56.0,12.0,0.0,45.0
2006-10-27,70.0,10.0,0.0,44.0
2006-10-28,75.0,24.0,0.0,57.0
2006-10-29,43.0,23.0,0.0,49.0
2006-10-30,38.0,13.0,0.0,52.0
2006-10-31,54.0,12.0,0.0,60.0
2006-11-01,65.0,9.0,0.0,63.0
2006-11-02,66.0,14.0,0.0,52.0
2006-11-03,47.0,14.0,0.0,42.0
2006-11-04,49.0,10.0,0.0,41.0
2006-11-05,49.0,10.0,0.0,44.0
2006-11-06,47.0,12.0,0.0,49.0
2006-11-07,73.0,10.0,0.0,53.0
2006-11-08,97.0,16.0,0.0,58.0
2006-11-09,73.0,12.0,0.0,62.0
2006-11-10,50.0,15.0,0.0,56.0
2006-11-11,75.0,12.0,0.0,58.0
2006-11-12,87.0,17.0,0.0,55.0
2006-11-13,88.0,23.0,0.0,57.0
2006-11-14,83.0,13.0,0.0,58.0
2006-11-15,84.0,9.0,0.0,60.0
2006-11-16,86.0,17.0,0.0,64.0
2006-11-17,70.0,17.0,0.0,56.0
2006-11-18,57.0,12.0,0.0,48.0
2006-11-19,60.0,10.0,0.0,45.0
2006-11-20,57.0,12.0,0.0,42.0
2006-11-21,53.0,13.0,0.0,41.0
2006-11-22,54.0,21.0,0.0,42.0
2006-11-23,82.0,24.0,0.0,42.0
2006-11-24,59.0,15.0,0.0,50.0
2006-11-25,62.0,10.0,0.0,47.0
2006-11-26,67.0,14.0,0.0,52.0
2006-11-27,64.0,10.0,0.0,56.0
2006-11-28,72.0,12.0,0.0,55.0
2006-11-29,81.0,10.0,0.0,55.0
2006-11-30,74.0,17.0,0.0,64.0
2006-12-01,67.0,23.0,0.0,60.0
2006-12-02,46.0,21.0,0.0,44.0
2006-12-03,47.0,13.0,0.0,41.0
2006-12-04,46.0,18.0,0.0,36.0
2006-12-05,44.0,17.0,0.0,33.0
2006-12-06,50.0,17.0,0.0,40.0
2006-12-07,50.0,21.0,0.0,40.0
2006-12-08,43.0,23.0,0.0,24.0
2006-12-09,44.0,15.0,0.0,31.0
2006-12-10,32.0,15.0,0.0,45.0
2006-12-11,33.0,9.0,0.0,51.0
2006-12-12,58.0,15.0,0.0,47.0
2006-12-13,84.0,14.0,0.0,52.0
2006-12-14,77.0,14.0,0.0,52.0
2006-12-15,82.0,18.0,0.0,48.0
2006-12-16,50.0,13.0,0.0,46.0
2006-12-17,53.0,16.0,0.0,49.0
2006-12-18,56.0,15.0,0.0,52.0
2006-12-19,45.0,16.0,0.0,41.0
2006-12-20,49.0,15.0,0.0,40.0
2006-12-21,46.0,18.0,0.0,46.0
2006-12-22,68.0,12.0,0.0,44.0
2006-12-23,72.0,15.0,0.0,54.0
2006-12-24,50.0,20.0,0.0,48.0
2006-12-25,73.0,13.0,0.0,42.0
2006-12-26,76.0,15.0,0.0,48.0
2006-12-27,54.0,21.0,0.0,41.0
2006-12-28,51.0,13.0,0.0,42.0
2006-12-29,51.0,12.0,0.0,43.0
2006-12-30,55.0,15.0,0.0,41.0
2006-12-31,53.0,13.0,0.0,39.0
2007-01-01,85.0,14.0,0.0,51.0
2007-01-02,54.0,18.0,0.0,46.0
2007-01-03,49.0,15.0,0.0,45.0
2007-01-04,59.0,16.0,0.0,50.0
2007-01-05,79.0,17.0,0.0,58.0
2007-01-06,67.0,22.0,0.0,63.0
2007-01-07,63.0,16.0,0.0,49.0
2007-01-08,65.0,20.0,0.0,47.0
2007-01-09,50.0,18.0,0.0,39.0
2007-01-10,46.0,18.0,,33.0
2007-01-11,45.0,16.0,0.0,32.0
2007-01-12,55.0,16.0,0.0,43.0
2007-01-13,72.0,13.0,0.0,51.0
2007-01-14,88.0,12.0,0.0,44.0
2007-01-15,90.0,13.0,0.0,49.0
2007-01-16,64.0,21.0,0.0,39.0
2007-01-17,39.0,21.0,0.0,24.0
2007-01-18,69.0,12.0,,31.0
2007-01-19,67.0,22.0,0.3,36.0
2007-01-20,53.0,22.0,0.1,27.0
2007-01-21,40.0,14.0,0.0,24.0
2007-01-22,60.0,7.0,0.0,30.0
2007-01-23,61.0,14.0,0.0,32.0
2007-01-24,51.0,13.0,0.0,36.0
2007-01-25,49.0,15.0,0.1,25.0
2007-01-26,43.0,17.0,0.0,16.0
2007-01-27,48.0,12.0,0.0,31.0
2007-01-28,65.0,14.0,0.4,36.0
2007-01-29,59.0,18.0,0.1,26.0
2007-01-30,56.0,16.0,1.0,28.0
2007-01-31,64.0,17.0,0.6,29.0
2007-02-01,57.0,15.0,0.0,30.0
2007-02-02,81.0,10.0,,35.0
2007-02-03,54.0,17.0,0.0,29.0
2007-02-04,39.0,22.0,0.0,23.0
2007-02-05,35.0,22.0,0.0,13.0
2007-02-06,42.0,17.0,0.0,18.0
2007-02-07,46.0,15.0,,19.0
2007-02-08,39.0,20.0,0.0,21.0
2007-02-09,41.0,20.0,0.0,25.0
2007-02-10,47.0,16.0,0.0,28.0
2007-02-11,40.0,15.0,0.0,26.0
2007-02-12,41.0,14.0,0.0,34.0
2007-02-13,47.0,18.0,,27.0
2007-02-14,75.0,26.0,2.0,23.0
2007-02-15,47.0,17.0,0.0,20.0
2007-02-16,47.0,18.0,0.0,22.0
2007-02-17,42.0,15.0,0.0,27.0
2007-02-18,52.0,21.0,0.0,26.0
2007-02-19,41.0,23.0,0.0,21.0
2007-02-20,60.0,13.0,0.0,38.0
2007-02-21,60.0,12.0,0.0,44.0
2007-02-22,65.0,14.0,0.0,41.0
2007-02-23,48.0,22.0,0.0,31.0
2007-02-24,44.0,22.0,0.0,31.0
2007-02-25,65.0,14.0,1.2,31.0
2007-02-26,86.0,16.0,0.6,33.0
2007-02-27,76.0,8.0,,39.0
2007-02-28,49.0,12.0,0.0,41.0
2007-03-01,45.0,12.0,0.0,40.0
2007-03-02,60.0,18.0,0.0,47.0
2007-03-03,38.0,17.0,0.0,50.0
2007-03-04,48.0,17.0,0.0,37.0
2007-03-05,42.0,22.0,,31.0
2007-03-06,36.0,24.0,0.0,16.0
2007-03-07,56.0,10.0,0.5,18.0
2007-03-08,43.0,18.0,0.0,26.0
2007-03-09,46.0,13.0,0.0,24.0
2007-03-10,69.0,13.0,0.0,45.0
2007-03-11,61.0,15.0,0.0,44.0
2007-03-12,39.0,14.0,0.0,47.0
2007-03-13,53.0,13.0,0.0,50.0
2007-03-14,59.0,12.0,0.0,58.0
2007-03-15,74.0,20.0,0.0,52.0
2007-03-16,85.0,23.0,5.5,31.0
2007-03-17,70.0,17.0,0.0,32.0
2007-03-18,48.0,20.0,0.0,33.0
2007-03-19,48.0,17.0,0.0,37.0
2007-03-20,45.0,16.0,0.0,42.0
2007-03-21,54.0,16.0,0.0,33.0
2007-03-22,73.0,16.0,0.0,54.0
2007-03-23,68.0,15.0,0.0,56.0
2007-03-24,62.0,17.0,0.0,48.0
2007-03-25,69.0,15.0,0.0,46.0
2007-03-26,70.0,14.0,0.0,47.0
2007-03-27,58.0,16.0,0.0,64.0
2007-03-28,43.0,16.0,0.0,55.0
2007-03-29,20.0,18.0,0.0,48.0
2007-03-30,20.0,13.0,0.0,54.0
2007-03-31,35.0,15.0,0.0,52.0
2007-04-01,55.0,15.0,0.0,46.0
2007-04-02,81.0,9.0,0.0,49.0
2007-04-03,71.0,17.0,0.0,53.0
2007-04-04,83.0,18.0,0.0,41.0
2007-04-05,58.0,20.0,,39.0
2007-04-06,46.0,15.0,,37.0
2007-04-07,39.0,15.0,0.0,37.0
2007-04-08,47.0,18.0,0.0,36.0
2007-04-09,42.0,15.0,0.0,41.0
2007-04-10,43.0,15.0,0.0,42.0
2007-04-11,47.0,14.0,0.0,43.0
2007-04-12,71.0,20.0,0.0,42.0
2007-04-13,61.0,22.0,0.0,46.0
2007-04-14,42.0,16.0,0.0,48.0
2007-04-15,73.0,18.0,0.0,48.0
2007-04-16,85.0,15.0,0.0,43.0
2007-04-17,71.0,18.0,0.0,47.0
2007-04-18,66.0,17.0,0.0,47.0
2007-04-19,58.0,15.0,0.0,53.0
2007-04-20,40.0,17.0,0.0,58.0
2007-04-21,39.0,10.0,0.0,62.0
2007-04-22,24.0,15.0,0.0,67.0
2007-04-23,33.0,16.0,0.0,72.0
2007-04-24,39.0,14.0,0.0,67.0
2007-04-25,57.0,14.0,0.0,57.0
2007-04-26,69.0,15.0,0.0,54.0
2007-04-27,90.0,12.0,0.0,52.0
2007-04-28,67.0,14.0,0.0,63.0
2007-04-29,60.0,3.0,0.0,61.0
2007-04-30,42.0,21.0,0.0,66.0
2007-05-01,35.0,13.0,0.0,61.0
2007-05-02,62.0,12.0,0.0,59.0
2007-05-03,29.0,10.0,0.0,62.0
2007-05-04,37.0,13.0,0.0,61.0
2007-05-05,36.0,16.0,0.0,62.0
2007-05-06,48.0,20.0,0.0,55.0
2007-05-07,50.0,14.0,0.0,56.0
2007-05-08,49.0,13.0,0.0,60.0
2007-05-09,69.0,13.0,0.0,70.0
2007-05-10,75.0,13.0,0.0,69.0
2007-05-11,81.0,14.0,0.0,69.0
2007-05-12,71.0,14.0,0.0,64.0
2007-05-13,58.0,16.0,0.0,59.0
2007-05-14,36.0,13.0,0.0,60.0
2007-05-15,47.0,17.0,0.0,70.0
2007-05-16,70.0,22.0,0.0,72.0
2007-05-17,63.0,12.0,0.0,62.0
2007-05-18,73.0,21.0,0.0,51.0
2007-05-19,73.0,13.0,0.0,54.0
2007-05-20,62.0,15.0,0.0,63.0
2007-05-21,53.0,15.0,0.0,62.0
2007-05-22,56.0,13.0,0.0,65.0
2007-05-23,61.0,14.0,0.0,65.0
2007-05-24,52.0,13.0,0.0,71.0
2007-05-25,49.0,12.0,0.0,77.0
2007-05-26,50.0,10.0,0.0,78.0
2007-05-27,53.0,14.0,0.0,76.0
2007-05-28,56.0,13.0,0.0,75.0
2007-05-29,48.0,12.0,0.0,71.0
2007-05-30,55.0,8.0,0.0,73.0
2007-05-31,49.0,15.0,0.0,78.0
2007-06-01,63.0,10.0,0.0,76.0
2007-06-02,57.0,12.0,0.0,80.0
2007-06-03,81.0,14.0,0.0,71.0
2007-06-04,91.0,16.0,0.0,65.0
2007-06-05,65.0,15.0,0.0,74.0
2007-06-06,48.0,18.0,0.0,64.0
2007-06-07,57.0,10.0,0.0,65.0
2007-06-08,74.0,13.0,0.0,75.0
2007-06-09,74.0,15.0,0.0,74.0
2007-06-10,66.0,9.0,0.0,67.0
2007-06-11,58.0,17.0,0.0,74.0
2007-06-12,74.0,14.0,0.0,74.0
2007-06-13,80.0,15.0,0.0,62.0
2007-06-14,64.0,15.0,0.0,60.0
2007-06-15,64.0,10.0,0.0,67.0
2007-06-16,66.0,10.0,0.0,71.0
2007-06-17,59.0,12.0,0.0,76.0
2007-06-18,54.0,12.0,0.0,76.0
2007-06-19,66.0,13.0,0.0,73.0
2007-06-20,63.0,13.0,0.0,73.0
2007-06-21,66.0,15.0,0.0,70.0
2007-06-22,62.0,16.0,0.0,68.0
2007-06-23,45.0,14.0,0.0,65.0
2007-06-24,44.0,10.0,0.0,69.0
2007-06-25,66.0,12.0,0.0,74.0
2007-06-26,70.0,12.0,0.0,82.0
2007-06-27,78.0,17.0,0.0,80.0
2007-06-28,79.0,14.0,0.0,79.0
2007-06-29,65.0,10.0,0.0,72.0
2007-06-30,53.0,10.0,0.0,72.0
2007-07-01,51.0,13.0,0.0,68.0
2007-07-02,49.0,13.0,0.0,66.0
2007-07-03,45.0,10.0,0.0,70.0
2007-07-04,64.0,13.0,0.0,68.0
2007-07-05,85.0,13.0,0.0,73.0
2007-07-06,66.0,13.0,0.0,75.0
2007-07-07,57.0,13.0,0.0,76.0
2007-07-08,51.0,14.0,0.0,80.0
2007-07-09,56.0,13.0,0.0,84.0
2007-07-10,66.0,13.0,0.0,83.0
2007-07-11,79.0,12.0,0.0,78.0
2007-07-12,60.0,12.0,0.0,73.0
2007-07-13,48.0,15.0,0.0,75.0
2007-07-14,53.0,10.0,0.0,75.0
2007-07-15,61.0,13.0,0.0,80.0
2007-07-16,59.0,9.0,0.0,77.0
2007-07-17,59.0,10.0,0.0,79.0
2007-07-18,90.0,13.0,0.0,74.0
2007-07-19,81.0,13.0,0.0,77.0
2007-07-20,65.0,16.0,0.0,73.0
2007-07-21,52.0,16.0,0.0,73.0
2007-07-22,50.0,13.0,0.0,76.0
2007-07-23,74.0,17.0,0.0,66.0
2007-07-24,69.0,9.0,0.0,70.0
2007-07-25,71.0,9.0,0.0,75.0
2007-07-26,73.0,10.0,0.0,78.0
2007-07-27,76.0,13.0,0.0,78.0
2007-07-28,76.0,9.0,0.0,78.0
2007-07-29,84.0,8.0,0.0,76.0
2007-07-30,74.0,8.0,0.0,78.0
2007-07-31,61.0,10.0,0.0,80.0
2007-08-01,57.0,9.0,0.0,81.0
2007-08-02,59.0,9.0,0.0,84.0
2007-08-03,65.0,15.0,0.0,78.0
2007-08-04,64.0,12.0,0.0,79.0
2007-08-05,54.0,13.0,0.0,78.0
2007-08-06,76.0,12.0,0.0,78.0
2007-08-07,66.0,8.0,0.0,82.0
2007-08-08,74.0,15.0,0.0,82.0
2007-08-09,60.0,12.0,0.0,78.0
2007-08-10,87.0,17.0,0.0,65.0
2007-08-11,65.0,10.0,0.0,69.0
2007-08-12,64.0,8.0,0.0,77.0
2007-08-13,66.0,14.0,0.0,77.0
2007-08-14,46.0,10.0,0.0,73.0
2007-08-15,56.0,14.0,0.0,76.0
2007-08-16,64.0,10.0,0.0,79.0
2007-08-17,71.0,15.0,0.0,74.0
2007-08-18,58.0,16.0,0.0,67.0
2007-08-19,72.0,8.0,0.0,66.0
2007-08-20,72.0,15.0,0.0,64.0
2007-08-21,90.0,14.0,0.0,58.0
2007-08-22,83.0,13.0,0.0,61.0
2007-08-23,81.0,8.0,0.0,69.0
2007-08-24,81.0,12.0,0.0,75.0
2007-08-25,76.0,14.0,0.0,80.0
2007-08-26,69.0,13.0,0.0,76.0
2007-08-27,63.0,12.0,0.0,75.0
2007-08-28,68.0,9.0,0.0,76.0
2007-08-29,56.0,12.0,0.0,76.0
2007-08-30,64.0,10.0,0.0,78.0
2007-08-31,73.0,15.0,0.0,74.0
2007-09-01,54.0,14.0,0.0,72.0
